event_id,asset_id,title,event_type_id,start_date,end_date,event_status,description,performed_by,created_at,cost
a6b4f8bc-ef37-4056-8f66-90f4da,SYS-4A549A15-F-E2848-A-6D733,PRO-C34B11 Alteration,4,2020-10-08 00:00:00,2020-10-10 00:00:00,scheduled,Alteration for PRO-C34B11,Internal Team,2025-04-16 12:49:42,
c30d4c49-c067-4cd8-a362-d74358,SYS-4A549A15-F-E2848-A-6D733,PRO-C34B11 Alteration,4,2020-11-07 00:00:00,2020-11-10 00:00:00,completed,Alteration for PRO-C34B11,Contractor,2025-04-16 12:49:42,1830.74
65564be3-bb3a-42df-96e8-8bbed2,SYS-4A549A15-F-E2848-A-6D733,PRO-C34B11 Maintenance,1,2021-02-05 00:00:00,2021-02-06 00:00:00,in_progress,Maintenance for PRO-C34B11,Internal Team,2025-04-16 12:49:42,
2513a4ef-d606-4938-9650-22b2cc,SYS-4A549A15-F-E2848-A-6D733,PRO-C34B11 Alteration,4,2022-02-05 00:00:00,2022-02-07 00:00:00,in_progress,Alteration for PRO-C34B11,Internal Team,2025-04-16 12:49:42,
c67da292-d21c-424b-8a3a-c93a84,SYS-4A549A15-F-E2848-A-C08CF,PRO-C46EC9 Commissioning,1,2018-10-10 00:00:00,2018-10-11 00:00:00,completed,Initial commissioning and calibration of PRO-C46EC9,Vendor,2025-04-16 12:49:42,3010.38
57d40395-463a-426f-8769-12fc76,SYS-4A549A15-F-E2848-A-C08CF,PRO-C46EC9 Inspection,2,2018-11-09 00:00:00,2018-11-12 00:00:00,scheduled,Inspection for PRO-C46EC9,Internal Team,2025-04-16 12:49:42,
4eb6569f-d221-4c6a-9785-79f231,SYS-4A549A15-F-E2848-A-C08CF,PRO-C46EC9 Inspection,2,2018-12-09 00:00:00,2018-12-11 00:00:00,scheduled,Inspection for PRO-C46EC9,Contractor,2025-04-16 12:49:42,
296910ba-fa34-4984-9315-538183,SYS-4A549A15-F-E2848-A-C08CF,PRO-C46EC9 Repair,3,2019-01-08 00:00:00,2019-01-10 00:00:00,completed,Repair for PRO-C46EC9,Contractor,2025-04-16 12:49:42,1841.19
b07a3255-e8ff-4b89-b27d-173b2e,SYS-4A549A15-F-E2848-A-C08CF,PRO-C46EC9 Maintenance,1,2019-03-09 00:00:00,2019-03-10 00:00:00,in_progress,Maintenance for PRO-C46EC9,Vendor,2025-04-16 12:49:42,
a8bbc267-22d2-4119-9cb9-578051,SYS-4A549A15-F-E2848-A-C08CF,PRO-C46EC9 Repair,3,2019-04-08 00:00:00,2019-04-11 00:00:00,in_progress,Repair for PRO-C46EC9,Vendor,2025-04-16 12:49:42,
e6b48348-21d4-4f69-ac6d-f7ca5a,SYS-4A549A15-F-E2848-A-C08CF,PRO-C46EC9 Alteration,4,2019-10-05 00:00:00,2019-10-08 00:00:00,in_progress,Alteration for PRO-C46EC9,Contractor,2025-04-16 12:49:42,
42d441e1-c1da-40e0-bd83-1068aa,SYS-4A549A15-F-E2848-A-C08CF,PRO-C46EC9 Alteration,4,2020-01-03 00:00:00,2020-01-04 00:00:00,in_progress,Alteration for PRO-C46EC9,Vendor,2025-04-16 12:49:42,
5c8ab51a-ece6-4d86-925e-c9128d,SYS-4A549A15-F-E2848-A-C08CF,PRO-C46EC9 Maintenance,1,2020-02-02 00:00:00,2020-02-05 00:00:00,completed,Maintenance for PRO-C46EC9,Contractor,2025-04-16 12:49:42,975.35
6dd90a88-d735-4a60-b55c-ff22c6,SYS-4A549A15-F-E2848-A-C08CF,PRO-C46EC9 Maintenance,1,2021-02-01 00:00:00,2021-02-03 00:00:00,completed,Maintenance for PRO-C46EC9,Contractor,2025-04-16 12:49:42,2417.3
7f82d344-ea96-4bc6-83ac-e3ee6b,SYS-4A549A15-F-E2848-A-F3435,CON-7489D4 Commissioning,1,2016-05-16 00:00:00,2016-05-17 00:00:00,completed,Initial commissioning and calibration of CON-7489D4,Contractor,2025-04-16 12:49:42,4604.25
3fea4b0c-bf64-4abb-bb0d-132964,SYS-4A549A15-F-E2848-A-F3435,CON-7489D4 Inspection,2,2016-08-14 00:00:00,2016-08-17 00:00:00,completed,Inspection for CON-7489D4,Vendor,2025-04-16 12:49:42,2739.74
7b2038cc-6319-46fe-89d2-26ff79,SYS-4A549A15-F-E2848-A-F3435,CON-7489D4 Repair,3,2016-10-13 00:00:00,2016-10-16 00:00:00,scheduled,Repair for CON-7489D4,Contractor,2025-04-16 12:49:42,
77fb0151-8883-4032-8901-8f49bd,SYS-4A549A15-F-E2848-A-F3435,CON-7489D4 Maintenance,1,2017-10-13 00:00:00,2017-10-14 00:00:00,scheduled,Maintenance for CON-7489D4,Contractor,2025-04-16 12:49:42,
0b37eb3e-c17c-4bf1-8bda-ac243a,SYS-4A549A15-F-E2848-A-F3435,CON-7489D4 Maintenance,1,2017-11-12 00:00:00,2017-11-14 00:00:00,completed,Maintenance for CON-7489D4,Internal Team,2025-04-16 12:49:42,4527.69
84a47054-791b-46dc-ab90-73b17d,SYS-4A549A15-F-E2848-A-F3435,CON-7489D4 Maintenance,1,2018-02-10 00:00:00,2018-02-11 00:00:00,scheduled,Maintenance for CON-7489D4,Internal Team,2025-04-16 12:49:42,
c66dbd86-a06c-46be-b64a-86a050,SYS-4A549A15-F-E2848-A-F3435,CON-7489D4 Maintenance,1,2018-03-12 00:00:00,2018-03-14 00:00:00,scheduled,Maintenance for CON-7489D4,Internal Team,2025-04-16 12:49:42,
a2fd4397-b2cb-46b7-b184-93a9ed,SYS-4A549A15-F-E2848-A-F3435,CON-7489D4 Alteration,4,2018-05-11 00:00:00,2018-05-14 00:00:00,completed,Alteration for CON-7489D4,Contractor,2025-04-16 12:49:42,4361.54
7b000b3e-8c7b-45f9-bb54-7262d1,SYS-4A549A15-F-E2848-A-F3435,CON-7489D4 Inspection,2,2018-07-10 00:00:00,2018-07-12 00:00:00,completed,Inspection for CON-7489D4,Vendor,2025-04-16 12:49:42,4381.3
e004d9d2-5e6d-415c-a06c-63ba82,SYS-4A549A15-F-E2848-A-F3435,CON-7489D4 Repair,3,2019-07-10 00:00:00,2019-07-12 00:00:00,completed,Repair for CON-7489D4,Internal Team,2025-04-16 12:49:42,1226.08
d7f9d51f-4da7-4666-a40d-d90cdf,SYS-4A549A15-F-E2848-A-8BA6F,CON-0810BA Commissioning,1,2018-02-10 00:00:00,2018-02-11 00:00:00,completed,Initial commissioning and calibration of CON-0810BA,Vendor,2025-04-16 12:49:42,1671.76
bc3751e2-bfa3-42aa-b286-97e090,SYS-4A549A15-F-E2848-A-8BA6F,CON-0810BA Maintenance,1,2019-02-10 00:00:00,2019-02-12 00:00:00,scheduled,Maintenance for CON-0810BA,Vendor,2025-04-16 12:49:42,
7d8c93b4-8a1d-45f2-8b2f-f20c61,SYS-4A549A15-F-E2848-A-8BA6F,CON-0810BA Alteration,4,2019-04-11 00:00:00,2019-04-12 00:00:00,in_progress,Alteration for CON-0810BA,Vendor,2025-04-16 12:49:42,
9fc16e4c-d91c-46d7-845b-5a4b87,SYS-4A549A15-F-E2848-A-8BA6F,CON-0810BA Repair,3,2019-07-10 00:00:00,2019-07-13 00:00:00,scheduled,Repair for CON-0810BA,Vendor,2025-04-16 12:49:42,
61a06988-1e01-4753-9ed2-25e41b,SYS-4A549A15-F-E2848-A-8BA6F,CON-0810BA Inspection,2,2019-08-09 00:00:00,2019-08-12 00:00:00,in_progress,Inspection for CON-0810BA,Internal Team,2025-04-16 12:49:42,
d82462a6-0258-404a-9308-8d1ae3,SYS-4A549A15-F-E2848-A-8BA6F,CON-0810BA Alteration,4,2019-09-08 00:00:00,2019-09-09 00:00:00,in_progress,Alteration for CON-0810BA,Internal Team,2025-04-16 12:49:42,
2b6012eb-eded-4337-bbf9-f279e1,SYS-4A549A15-F-E2848-A-8BA6F,CON-0810BA Alteration,4,2019-12-07 00:00:00,2019-12-08 00:00:00,completed,Alteration for CON-0810BA,Contractor,2025-04-16 12:49:42,2446.23
80331459-2181-41be-8f24-f4d7a7,SYS-4A549A15-F-E2848-A-8BA6F,CON-0810BA Repair,3,2020-02-05 00:00:00,2020-02-06 00:00:00,in_progress,Repair for CON-0810BA,Vendor,2025-04-16 12:49:42,
dcaf23bf-4c41-4fdd-9008-4ccf1f,SYS-4A549A15-F-E2848-A-8BA6F,CON-0810BA Inspection,2,2020-05-05 00:00:00,2020-05-07 00:00:00,scheduled,Inspection for CON-0810BA,Contractor,2025-04-16 12:49:42,
23b7960a-3ede-478d-9633-86d7f0,SYS-4A549A15-F-E2848-A-8BA6F,CON-0810BA Repair,3,2020-06-04 00:00:00,2020-06-06 00:00:00,scheduled,Repair for CON-0810BA,Internal Team,2025-04-16 12:49:42,
48d22762-050a-432c-8841-a28b34,SYS-4A549A15-F-E2848-A-B3A2B,CON-155730 Commissioning,1,2016-03-06 00:00:00,2016-03-07 00:00:00,completed,Initial commissioning and calibration of CON-155730,Internal Team,2025-04-16 12:49:42,1212.92
f2688908-7d86-4ad8-b234-1bb357,SYS-4A549A15-F-E2848-A-B3A2B,CON-155730 Maintenance,1,2016-05-05 00:00:00,2016-05-06 00:00:00,scheduled,Maintenance for CON-155730,Contractor,2025-04-16 12:49:42,
89d4a59f-d787-4b96-817b-ddfc8f,SYS-4A549A15-F-E2848-A-B3A2B,CON-155730 Repair,3,2017-05-05 00:00:00,2017-05-06 00:00:00,scheduled,Repair for CON-155730,Contractor,2025-04-16 12:49:42,
24dedef0-3d2f-47ac-ae2e-e763ca,SYS-4A549A15-F-E2848-A-B3A2B,CON-155730 Maintenance,1,2017-11-01 00:00:00,2017-11-02 00:00:00,scheduled,Maintenance for CON-155730,Contractor,2025-04-16 12:49:42,
c2466bdc-94b7-4d6b-a606-42b24b,SYS-4A549A15-F-E2848-A-B3A2B,CON-155730 Maintenance,1,2018-04-30 00:00:00,2018-05-02 00:00:00,in_progress,Maintenance for CON-155730,Vendor,2025-04-16 12:49:42,
9f371547-ddd0-4532-806f-4bd903,SYS-4A549A15-F-E2848-A-B3A2B,CON-155730 Inspection,2,2018-05-30 00:00:00,2018-06-01 00:00:00,in_progress,Inspection for CON-155730,Vendor,2025-04-16 12:49:42,
46fa4fbc-728b-425b-b387-d23fa2,SYS-4A549A15-F-E2848-A-B3A2B,CON-155730 Inspection,2,2018-08-28 00:00:00,2018-08-31 00:00:00,scheduled,Inspection for CON-155730,Contractor,2025-04-16 12:49:42,
33c234d3-9ac7-4214-81ff-46a853,SYS-4A549A15-F-E2848-A-B3A2B,CON-155730 Alteration,4,2019-08-28 00:00:00,2019-08-29 00:00:00,scheduled,Alteration for CON-155730,Contractor,2025-04-16 12:49:42,
312fe7c3-c90e-46dc-98aa-47eae9,SYS-4A549A15-F-E2848-A-B3A2B,CON-155730 Maintenance,1,2019-10-27 00:00:00,2019-10-29 00:00:00,completed,Maintenance for CON-155730,Contractor,2025-04-16 12:49:42,1171.88
6efbeaea-3e59-4ff2-830e-13d5d9,SYS-4A549A15-F-E2848-A-B3A2B,CON-155730 Repair,3,2019-11-26 00:00:00,2019-11-28 00:00:00,in_progress,Repair for CON-155730,Contractor,2025-04-16 12:49:42,
494d903b-9aa0-469b-80ae-aee331,SYS-4A549A15-F-E2848-A-42F40,CON-A27372 Commissioning,1,2018-08-05 00:00:00,2018-08-06 00:00:00,completed,Initial commissioning and calibration of CON-A27372,Internal Team,2025-04-16 12:49:42,2694.87
5ac5fc87-ab5b-4abb-8a8d-b3902e,SYS-4A549A15-F-E2848-A-42F40,CON-A27372 Repair,3,2019-02-01 00:00:00,2019-02-04 00:00:00,completed,Repair for CON-A27372,Contractor,2025-04-16 12:49:42,1814.87
f804dec7-db14-477e-a8be-80dd0f,SYS-4A549A15-F-E2848-A-42F40,CON-A27372 Inspection,2,2019-05-02 00:00:00,2019-05-05 00:00:00,completed,Inspection for CON-A27372,Contractor,2025-04-16 12:49:42,1004.57
d6a7d988-9a6a-4b57-a755-9357d6,SYS-4A549A15-F-E2848-A-42F40,CON-A27372 Inspection,2,2019-07-31 00:00:00,2019-08-01 00:00:00,scheduled,Inspection for CON-A27372,Vendor,2025-04-16 12:49:42,
8b2e4ee0-07f1-418e-b662-c2e0f0,SYS-4A549A15-F-E2848-A-42F40,CON-A27372 Repair,3,2019-09-29 00:00:00,2019-10-02 00:00:00,completed,Repair for CON-A27372,Contractor,2025-04-16 12:49:42,3897.0
d4d9f8c5-4605-4ff2-9416-fef7a6,SYS-4A549A15-F-E2848-A-42F40,CON-A27372 Alteration,4,2019-11-28 00:00:00,2019-11-30 00:00:00,completed,Alteration for CON-A27372,Internal Team,2025-04-16 12:49:42,2723.5
21eb2614-c797-4758-9d69-d53fb2,SYS-4A549A15-F-E2848-A-42F40,CON-A27372 Inspection,2,2020-11-27 00:00:00,2020-11-29 00:00:00,in_progress,Inspection for CON-A27372,Vendor,2025-04-16 12:49:42,
2400b44f-3c0c-4c5e-baff-7758b7,SYS-4A549A15-F-E2848-A-42F40,CON-A27372 Maintenance,1,2021-05-26 00:00:00,2021-05-28 00:00:00,scheduled,Maintenance for CON-A27372,Vendor,2025-04-16 12:49:42,
adf8d240-27e9-4298-b8b5-eda8ad,SYS-4A549A15-F-E2848-A-42F40,CON-A27372 Alteration,4,2022-05-26 00:00:00,2022-05-27 00:00:00,in_progress,Alteration for CON-A27372,Internal Team,2025-04-16 12:49:42,
8b4604ee-818d-4164-996e-57448e,SYS-4A549A15-F-E2848-A-42F40,CON-A27372 Repair,3,2022-07-25 00:00:00,2022-07-27 00:00:00,in_progress,Repair for CON-A27372,Contractor,2025-04-16 12:49:42,
d764ee5f-24e2-4ce0-84ae-4b8fbe,SYS-4A549A15-F-E2848-A-872CD,CON-636146 Commissioning,1,2018-10-20 00:00:00,2018-10-21 00:00:00,completed,Initial commissioning and calibration of CON-636146,Vendor,2025-04-16 12:49:42,4398.32
5dc13486-9a9f-4feb-a286-5b0f15,SYS-4A549A15-F-E2848-A-872CD,CON-636146 Alteration,4,2019-10-20 00:00:00,2019-10-23 00:00:00,completed,Alteration for CON-636146,Contractor,2025-04-16 12:49:42,722.04
8c9f6175-7667-4fc2-854c-0cce0f,SYS-4A549A15-F-E2848-A-872CD,CON-636146 Inspection,2,2020-10-19 00:00:00,2020-10-22 00:00:00,scheduled,Inspection for CON-636146,Vendor,2025-04-16 12:49:42,
c69e52a3-bbf6-4827-b423-9d98d6,SYS-4A549A15-F-E2848-A-872CD,CON-636146 Repair,3,2020-11-18 00:00:00,2020-11-19 00:00:00,scheduled,Repair for CON-636146,Vendor,2025-04-16 12:49:42,
80406ca7-5641-4553-bc98-3292a8,SYS-4A549A15-F-E2848-A-872CD,CON-636146 Maintenance,1,2021-11-18 00:00:00,2021-11-20 00:00:00,completed,Maintenance for CON-636146,Vendor,2025-04-16 12:49:42,1977.45
e296cab5-03b8-4317-ada4-474a8d,SYS-4A549A15-F-E2848-A-872CD,CON-636146 Alteration,4,2022-11-18 00:00:00,2022-11-19 00:00:00,scheduled,Alteration for CON-636146,Vendor,2025-04-16 12:49:42,
5d2e431b-ffff-427c-ac3e-8fce99,SYS-4A549A15-F-E2848-A-872CD,CON-636146 Inspection,2,2022-12-18 00:00:00,2022-12-19 00:00:00,scheduled,Inspection for CON-636146,Contractor,2025-04-16 12:49:42,
0a3e1dcc-3cbd-4b9d-bf72-0e6d81,SYS-4A549A15-F-E2848-A-872CD,CON-636146 Inspection,2,2023-02-16 00:00:00,2023-02-19 00:00:00,in_progress,Inspection for CON-636146,Contractor,2025-04-16 12:49:42,
82a2c8fa-5c39-44c8-b98e-e8b4d5,SYS-4A549A15-F-E2848-A-872CD,CON-636146 Inspection,2,2023-08-15 00:00:00,2023-08-18 00:00:00,in_progress,Inspection for CON-636146,Internal Team,2025-04-16 12:49:42,
5883d45c-d7c5-46d4-be27-ebdd7f,SYS-4A549A15-F-E2848-A-872CD,CON-636146 Alteration,4,2023-09-14 00:00:00,2023-09-17 00:00:00,completed,Alteration for CON-636146,Contractor,2025-04-16 12:49:42,4374.93
f43608aa-01d2-4ca9-b469-a71501,SYS-4A549A15-F-E2848-A-CD5CC,PIP-14DDB3 Commissioning,1,2018-04-19 00:00:00,2018-04-20 00:00:00,completed,Initial commissioning and calibration of PIP-14DDB3,Vendor,2025-04-16 12:49:42,3280.67
7ca56d67-7d57-49e4-b88a-162351,SYS-4A549A15-F-E2848-A-CD5CC,PIP-14DDB3 Maintenance,1,2018-10-16 00:00:00,2018-10-18 00:00:00,in_progress,Maintenance for PIP-14DDB3,Vendor,2025-04-16 12:49:42,
706fb7fa-7ad7-4fb0-8bc3-cad411,SYS-4A549A15-F-E2848-A-CD5CC,PIP-14DDB3 Inspection,2,2018-12-15 00:00:00,2018-12-17 00:00:00,scheduled,Inspection for PIP-14DDB3,Contractor,2025-04-16 12:49:42,
25e31b4d-4430-4e97-8675-e1796c,SYS-4A549A15-F-E2848-A-CD5CC,PIP-14DDB3 Inspection,2,2019-03-15 00:00:00,2019-03-17 00:00:00,in_progress,Inspection for PIP-14DDB3,Vendor,2025-04-16 12:49:42,
413d1f77-c460-42c6-911e-7cfcfc,SYS-4A549A15-F-E2848-A-CD5CC,PIP-14DDB3 Alteration,4,2019-06-13 00:00:00,2019-06-15 00:00:00,completed,Alteration for PIP-14DDB3,Vendor,2025-04-16 12:49:42,4798.32
9878e982-367e-4826-86e3-f0affb,SYS-4A549A15-F-E2848-A-CD5CC,PIP-14DDB3 Repair,3,2019-09-11 00:00:00,2019-09-14 00:00:00,scheduled,Repair for PIP-14DDB3,Internal Team,2025-04-16 12:49:42,
49a77f1d-a3e7-496d-91b0-e62b77,SYS-4A549A15-F-E2848-A-CD5CC,PIP-14DDB3 Inspection,2,2020-03-09 00:00:00,2020-03-12 00:00:00,scheduled,Inspection for PIP-14DDB3,Contractor,2025-04-16 12:49:42,
92e56857-0f92-41d2-bf1e-cd88f5,SYS-4A549A15-F-E2848-A-CD5CC,PIP-14DDB3 Alteration,4,2020-04-08 00:00:00,2020-04-11 00:00:00,scheduled,Alteration for PIP-14DDB3,Contractor,2025-04-16 12:49:42,
a4034dc6-e60f-4fbf-b64a-bfbd1b,SYS-4A549A15-F-E2848-A-CD5CC,PIP-14DDB3 Maintenance,1,2020-06-07 00:00:00,2020-06-10 00:00:00,in_progress,Maintenance for PIP-14DDB3,Vendor,2025-04-16 12:49:42,
977b42e3-0238-472e-a209-d31b12,SYS-4A549A15-F-E2848-A-CD5CC,PIP-14DDB3 Repair,3,2020-07-07 00:00:00,2020-07-09 00:00:00,in_progress,Repair for PIP-14DDB3,Vendor,2025-04-16 12:49:42,
838c85c0-9e8d-42ef-8717-44d25a,SYS-4A549A15-F-E2848-A-0EED8,PIP-560371 Commissioning,1,2016-12-02 00:00:00,2016-12-03 00:00:00,completed,Initial commissioning and calibration of PIP-560371,Internal Team,2025-04-16 12:49:42,3361.98
91f85160-0312-4bb2-9370-fcbf14,SYS-4A549A15-F-E2848-A-0EED8,PIP-560371 Inspection,2,2017-12-02 00:00:00,2017-12-04 00:00:00,completed,Inspection for PIP-560371,Vendor,2025-04-16 12:49:42,3407.69
0658ab87-2e4b-49ff-b010-e3fd32,SYS-4A549A15-F-E2848-A-0EED8,PIP-560371 Maintenance,1,2018-03-02 00:00:00,2018-03-04 00:00:00,in_progress,Maintenance for PIP-560371,Vendor,2025-04-16 12:49:42,
74a5178d-e2db-4419-9d0e-1dd05b,SYS-4A549A15-F-E2848-A-0EED8,PIP-560371 Alteration,4,2018-05-31 00:00:00,2018-06-02 00:00:00,completed,Alteration for PIP-560371,Vendor,2025-04-16 12:49:42,4968.87
94940699-18cd-4f69-a62a-729335,SYS-4A549A15-F-E2848-A-0EED8,PIP-560371 Repair,3,2018-08-29 00:00:00,2018-08-30 00:00:00,completed,Repair for PIP-560371,Vendor,2025-04-16 12:49:42,3183.59
573db9e8-c133-4e8d-ad91-ff9e7a,SYS-4A549A15-F-E2848-A-0EED8,PIP-560371 Inspection,2,2019-02-25 00:00:00,2019-02-26 00:00:00,completed,Inspection for PIP-560371,Internal Team,2025-04-16 12:49:42,4380.93
9375a60d-7d9f-41ed-8df0-1f9afe,SYS-4A549A15-F-E2848-A-0EED8,PIP-560371 Alteration,4,2019-03-27 00:00:00,2019-03-30 00:00:00,in_progress,Alteration for PIP-560371,Contractor,2025-04-16 12:49:42,
f932924e-9623-4f3d-a3f6-3a8a99,SYS-4A549A15-F-E2848-A-0EED8,PIP-560371 Repair,3,2019-09-23 00:00:00,2019-09-25 00:00:00,scheduled,Repair for PIP-560371,Vendor,2025-04-16 12:49:42,
1d7f2d4f-a3af-41e3-961b-b71fc7,SYS-4A549A15-F-E2848-A-0EED8,PIP-560371 Maintenance,1,2019-10-23 00:00:00,2019-10-26 00:00:00,completed,Maintenance for PIP-560371,Vendor,2025-04-16 12:49:42,4425.1
c2c2cd2f-3562-4c03-8dd6-739b18,SYS-4A549A15-F-E2848-A-0EED8,PIP-560371 Alteration,4,2019-11-22 00:00:00,2019-11-25 00:00:00,in_progress,Alteration for PIP-560371,Vendor,2025-04-16 12:49:42,
95cf4819-9f27-48ee-b354-043b5f,SYS-4A549A15-F-E2848-A-90B8C,PIP-E7188D Commissioning,1,2018-01-15 00:00:00,2018-01-16 00:00:00,completed,Initial commissioning and calibration of PIP-E7188D,Contractor,2025-04-16 12:49:42,4199.55
e3ca2974-c13b-40ed-a66f-c6a11d,SYS-4A549A15-F-E2848-A-90B8C,PIP-E7188D Alteration,4,2018-07-14 00:00:00,2018-07-16 00:00:00,completed,Alteration for PIP-E7188D,Internal Team,2025-04-16 12:49:42,2659.93
604a80b2-e93b-46b8-b377-022918,SYS-4A549A15-F-E2848-A-90B8C,PIP-E7188D Inspection,2,2018-09-12 00:00:00,2018-09-14 00:00:00,in_progress,Inspection for PIP-E7188D,Vendor,2025-04-16 12:49:42,
226ccd6f-bc95-4f89-ae8b-2d36b8,SYS-4A549A15-F-E2848-A-90B8C,PIP-E7188D Repair,3,2018-12-11 00:00:00,2018-12-12 00:00:00,scheduled,Repair for PIP-E7188D,Contractor,2025-04-16 12:49:42,
0284d8c7-03be-4529-9cb9-93e1a7,SYS-4A549A15-F-E2848-A-90B8C,PIP-E7188D Inspection,2,2019-06-09 00:00:00,2019-06-12 00:00:00,scheduled,Inspection for PIP-E7188D,Contractor,2025-04-16 12:49:42,
32b4126b-180f-4f81-a2f3-4155fd,SYS-4A549A15-F-E2848-A-90B8C,PIP-E7188D Repair,3,2019-08-08 00:00:00,2019-08-10 00:00:00,in_progress,Repair for PIP-E7188D,Contractor,2025-04-16 12:49:42,
6d7fd07b-c8e2-47b3-9bd5-1016a2,SYS-4A549A15-F-E2848-A-90B8C,PIP-E7188D Maintenance,1,2019-11-06 00:00:00,2019-11-08 00:00:00,completed,Maintenance for PIP-E7188D,Internal Team,2025-04-16 12:49:42,4510.64
f86f7071-7095-4ac1-aae1-4075fd,SYS-4A549A15-F-E2848-A-90B8C,PIP-E7188D Repair,3,2020-01-05 00:00:00,2020-01-07 00:00:00,in_progress,Repair for PIP-E7188D,Vendor,2025-04-16 12:49:42,
b1ab88bd-3fe6-467b-bac3-0ced6c,SYS-4A549A15-F-E2848-A-90B8C,PIP-E7188D Alteration,4,2021-01-04 00:00:00,2021-01-07 00:00:00,completed,Alteration for PIP-E7188D,Contractor,2025-04-16 12:49:42,3858.53
69b48c72-24ab-43fd-9526-39da80,SYS-4A549A15-F-E2848-A-90B8C,PIP-E7188D Inspection,2,2021-02-03 00:00:00,2021-02-06 00:00:00,scheduled,Inspection for PIP-E7188D,Vendor,2025-04-16 12:49:42,
2e098e6c-b5a0-472d-9f47-96fc99,SYS-4A549A15-F-E2848-A-A4646,PIP-3F4110 Commissioning,1,2017-03-25 00:00:00,2017-03-26 00:00:00,completed,Initial commissioning and calibration of PIP-3F4110,Internal Team,2025-04-16 12:49:42,844.4
eb1e54b3-26f3-4652-9c59-a369b2,SYS-4A549A15-F-E2848-A-A4646,PIP-3F4110 Alteration,4,2017-09-21 00:00:00,2017-09-22 00:00:00,scheduled,Alteration for PIP-3F4110,Vendor,2025-04-16 12:49:42,
6e7b6042-75af-444a-9366-f6cf80,SYS-4A549A15-F-E2848-A-A4646,PIP-3F4110 Repair,3,2017-10-21 00:00:00,2017-10-23 00:00:00,in_progress,Repair for PIP-3F4110,Vendor,2025-04-16 12:49:42,
a3e7d8b5-9633-4c9e-b0cc-a9ca34,SYS-4A549A15-F-E2848-A-A4646,PIP-3F4110 Inspection,2,2017-11-20 00:00:00,2017-11-22 00:00:00,scheduled,Inspection for PIP-3F4110,Internal Team,2025-04-16 12:49:42,
0d5e381c-4516-4e6d-8a89-21e65d,SYS-4A549A15-F-E2848-A-A4646,PIP-3F4110 Alteration,4,2018-11-20 00:00:00,2018-11-22 00:00:00,in_progress,Alteration for PIP-3F4110,Vendor,2025-04-16 12:49:42,
1a3ebb46-8ffa-4b6b-830c-37ee12,SYS-4A549A15-F-E2848-A-A4646,PIP-3F4110 Maintenance,1,2019-01-19 00:00:00,2019-01-22 00:00:00,in_progress,Maintenance for PIP-3F4110,Internal Team,2025-04-16 12:49:42,
c4166615-5486-4f01-a285-9186c8,SYS-4A549A15-F-E2848-A-A4646,PIP-3F4110 Inspection,2,2019-02-18 00:00:00,2019-02-19 00:00:00,completed,Inspection for PIP-3F4110,Contractor,2025-04-16 12:49:42,1597.59
7df305f3-9705-4b9c-bf03-bd3be6,SYS-4A549A15-F-E2848-A-A4646,PIP-3F4110 Repair,3,2019-04-19 00:00:00,2019-04-21 00:00:00,completed,Repair for PIP-3F4110,Contractor,2025-04-16 12:49:42,2004.2
5a5b59b7-60b1-468a-8d5e-2dbcdb,SYS-4A549A15-F-E2848-A-A4646,PIP-3F4110 Alteration,4,2019-10-16 00:00:00,2019-10-18 00:00:00,completed,Alteration for PIP-3F4110,Vendor,2025-04-16 12:49:42,1933.77
7f114061-1dab-4f03-9567-f23c6f,SYS-4A549A15-F-E2848-A-A4646,PIP-3F4110 Maintenance,1,2020-04-13 00:00:00,2020-04-15 00:00:00,scheduled,Maintenance for PIP-3F4110,Vendor,2025-04-16 12:49:42,
b44ffbc6-de4c-4283-a308-41dce9,SYS-4A549A15-F-E2848-A-8E74B,PIP-02E311 Commissioning,1,2018-03-11 00:00:00,2018-03-12 00:00:00,completed,Initial commissioning and calibration of PIP-02E311,Contractor,2025-04-16 12:49:42,4079.77
5151cb75-5137-4f54-85fb-987691,SYS-4A549A15-F-E2848-A-8E74B,PIP-02E311 Inspection,2,2019-03-11 00:00:00,2019-03-12 00:00:00,completed,Inspection for PIP-02E311,Vendor,2025-04-16 12:49:42,1340.86
7c35b792-ef40-4d5e-a58f-468bdd,SYS-4A549A15-F-E2848-A-8E74B,PIP-02E311 Repair,3,2019-04-10 00:00:00,2019-04-12 00:00:00,completed,Repair for PIP-02E311,Internal Team,2025-04-16 12:49:42,3798.55
39520d9c-0d4b-4eef-b356-785a48,SYS-4A549A15-F-E2848-A-8E74B,PIP-02E311 Maintenance,1,2019-06-09 00:00:00,2019-06-10 00:00:00,scheduled,Maintenance for PIP-02E311,Vendor,2025-04-16 12:49:42,
e51b399a-d742-4c14-a811-701977,SYS-4A549A15-F-E2848-A-8E74B,PIP-02E311 Maintenance,1,2019-07-09 00:00:00,2019-07-12 00:00:00,in_progress,Maintenance for PIP-02E311,Internal Team,2025-04-16 12:49:42,
35a58138-7ef6-4fc5-ae1f-3a39d8,SYS-4A549A15-F-E2848-A-8E74B,PIP-02E311 Repair,3,2020-07-08 00:00:00,2020-07-09 00:00:00,in_progress,Repair for PIP-02E311,Internal Team,2025-04-16 12:49:42,
